"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
341.833333333333	100.131519140474	82.972010548855	114.891337851092	20.4350478391541	5.92967658262906	38.3977517843063
343.833333333333	103.351471902315	84.2938930624874	119.051205567273	22.061844294064	6.70391017266763	41.3176051444825
345.833333333333	108.326377478711	91.4036775497809	122.827325554913	19.3925571038633	5.52333480562438	36.4350394515331
347.833333333333	100.320839756651	84.3826953681635	114.467164216841	19.3569769807036	5.68348816021011	35.8547319835474
349.833333333333	112.552089876962	90.873378164726	131.172966761698	31.316640177762	12.3335436817318	53.6517760100653
351.833333333333	124.32696625612	107.079416628137	138.561515600216	19.3833659758943	6.0176144308917	37.0173626928934
353.833333333333	67.4942615066238	53.7567079242991	79.51769181952	15.6255450670065	4.51609609114632	29.8762948440146
355.833333333333	118.123173991291	99.6886696608094	133.784668665762	21.4499667773259	6.60996147093705	40.1734934070869
357.833333333333	110.445329456995	92.2575487111257	126.60837652334	23.8569879139547	7.78671498245002	42.6318486336728
359.833333333333	99.4684281410481	80.1200197954811	117.80869543454	30.4331262830426	11.8831309932796	50.4975511358104
361.833333333333	96.0163909404424	74.9066578865065	116.121107362136	49.4607065579353	28.6645921880919	71.4949382037079
363.833333333333	103.235289733813	84.6610576849647	120.570131566145	26.8565581360547	9.75292911320902	45.8687247363961
365.833333333333	109.752024033281	90.8191276848288	126.955196759271	25.4474023107718	8.49114870809682	45.1069042705068
367.833333333333	110.162732064759	94.8250419322046	123.114189145842	13.5504963847821	3.36006851864431	28.4731347652909
369.833333333333	88.2925562636384	69.133815239252	105.517159044564	28.6988545446672	11.0903726534235	48.5851998156979
371.833333333333	110.027466275707	89.1985194440089	130.266015472069	43.574796299957	22.7409704252317	65.478623626076
373.833333333333	117.554345501713	99.0396403792819	132.329026746869	20.9516229646161	6.58503826563941	39.7346859133305
375.833333333333	124.020909475853	104.133723500154	143.686478963493	32.7872318125246	12.7785485611471	53.464843482275
377.833333333333	103.415925603362	82.1568323039291	124.711699613645	44.1656229954864	22.0516839300698	66.4290004802309
379.833333333333	106.165931977702	87.9276980777509	123.130565462468	26.8979112942813	9.8889039926002	45.7674300852932
381.833333333333	103.671041129297	83.2739156543761	122.392924390886	38.0167189948297	18.568870620494	59.3872906732905
383.833333333333	125.22327247173	102.771031600233	144.589991301037	35.5198425791877	15.4673210673317	58.9037591231342
385.833333333333	124.689406106846	106.357002914025	140.739649845148	22.6697403983493	6.93235335684499	41.5853872540115
387.833333333333	116.848618152012	97.0918811702648	134.100122486164	28.1729589298083	10.5569766003314	48.9026384098161
389.833333333333	114.3353421387	96.6072087858667	130.49215718624	22.1342399246305	6.32995948454847	40.3965715903532
391.833333333333	88.7546373929853	72.8774966562135	102.625480217648	18.0208359008144	4.95084111368873	34.1535616161196
